DATE;MSCI ACWI IMI Accelerating Change Index;MSCI ACWI IMI Ageing Society Opportunities Index;MSCI ACWI IMI Blockchain Economy Index;MSCI ACWI IMI Clean Energy Infrastructure Index;MSCI ACWI IMI Digital Economy;MSCI ACWI IMI Disruptive Technology;MSCI ACWI IMI Future Education Index;MSCI ACWI IMI Efficient Energy Index;MSCI ACWI IMI Food Revolution Index;MSCI ACWI IMI Fintech Innovation Index;MSCI ACWI IMI Genomic Innovation Index;MSCI ACWI IMI Next Generation Internet Innovation;MSCI ACWI IMI Digital Health;MSCI ACWI IMI Innovation Index;MSCI ACWI IMI Future Mobility Index;MSCI ACWI IMI Millennials Index;MSCI ACWI IMI Immuno-oncology Index;MSCI ACWI IMI Natural Resources Stewardship Index;MSCI ACWI IMI Plastics Transition Index;MSCI ACWI IMI Robotics Index;MSCI ACWI IMI Cybersecurity Index;MSCI ACWI IMI Sharing Economy Index;MSCI ACWI IMI Smart Cities Index;MSCI ACWI IMI Space Exploration Index;MSCI ACWI IMI Sustainable Water Transition Index;MSCI ACWI IMI Robotics & AI index;MSCI ACWI IMI Resilient Future Index;MSCI ACWI IMI Smart Security & Defense Index;MSCI ACWI IMI Future Mobility ESG Filtered Index;MSCI ACWI IMI Digital Economy ESG Filtered Index;MSCI ACWI IMI INNOVATION SELECT ESG SCREEN 200;MSCI ACWI IMI FINTECH INNOVATION SELECT ESG SCREEN 100;MSCI ACWI IMI GENOMIC INNOVATION SELECT ESG SCREENED 100;MSCI ACWI IMI SDG 3 Good Health and Well-being Select Index;MSCI ACWI IMI SDG 6 Clean Water and Sanitation Select Index;MSCI ACWI IMI SDG Impact Select Index;MSCI ACWI IMI Virology Index;MSCI ACWI IMI SDG 11 Sustainable Cities and Communities Select Index;MSCI ACWI IMI SDG 12 Responsible Consumption and Production Select Index;MSCI ACWI IMI SDG Social Fairness Select Index
11/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2020;-0.010164810582701576;0.002906245907093375;-0.0270156554126505;0.0007555190670765407;-0.024114434453011625;-0.014796136828583667;-0.01842741448474476;0.002195505928876854;0.0007744722617421921;-0.021898337020823406;-0.005943354614792719;-0.026033340945421465;-0.0011751126802492283;-0.016548979568058085;0.002533064919561762;-0.015668199624613553;;0.009767743547051913;0.0024748439689211356;-0.006272137808655161;-0.038856636629936186;-0.02185187846272616;-0.0028449582508733484;-0.002602288776610316;0.006392781027314873;-0.022808455662149653;;;;;-0.01937217557596007;-0.021104541611629238;-0.013645142350697982;0.000579248937959367;0.003751029808238737;-0.00405552256354276;;0.0023005942066543104;0.0007649206880080846;
14/07/2020;0.008447067664984521;0.009901837240004522;0.013033440258432803;0.005480674647641551;0.003182968299247406;0.009851265211512404;-0.0010120018950360654;0.01507027743105314;0.010871352615519502;0.0037631716959978818;0.015167463959864335;0.005421029227473142;0.01833763843426787;0.009958077258250916;0.00727058074611735;0.0012075795645098237;;0.013149130553573113;0.01175773897213511;0.008167944358902257;0.00905256600380424;0.0013317032543222911;0.007204227197710775;0.009755499449105288;0.010642226528607262;0.006803347241822352;;;;;0.008535406330799179;0.003204208944729187;0.013962972741712;0.009666661630738848;0.006172152179422156;0.0037220098526443337;;0.0017967130381884673;0.00655466876091084;
15/07/2020;0.014471391552265818;0.01757022292378264;0.008424212210493517;0.016960183569809165;0.0062413147727181295;0.011280073110601047;0.011686038010251441;0.022903475173933877;0.011205721395645548;0.008595259248954264;0.019234123287263337;0.004040834542903099;0.022798108373170166;0.011124203179634685;0.015707725766297663;0.006969534279430305;;0.01825482377920552;0.019482684221259264;0.015239304247893964;0.0013065830039372256;0.007210464409033227;0.00999943037213581;0.02876746551954824;0.015455857466611819;0.004125651178021302;;;;;0.009385159607894059;0.00893338715150195;0.02127551461270926;0.01806127547098991;0.013805675609794777;0.014690045311327157;;0.021784973046870854;0.012619755508687673;
16/07/2020;-0.010823141462184372;-0.005953050436235563;-0.008596561878452922;-0.0051341121945519845;-0.015518480083020718;-0.011175268348298482;-0.005375125979515053;-0.013271002564211286;-0.00620010666974192;-0.016521289351797353;-0.009147073124414333;-0.012626343526245714;-0.006787387106976642;-0.011289709923978963;-0.010897379088608652;-0.011773217316238108;;-0.00099766424265998;0.004931993915596601;-0.009840391155833102;-0.011109398418247292;-0.018774624811136925;-0.006642528895696952;-0.004527831579550441;-0.0006908931304246007;-0.011405284695505818;;;;;-0.011665657718583753;-0.01666524135699423;-0.011073030734444425;-0.0058823706410237354;-0.00033313820693857724;-0.011298329319772777;;-0.0005572269013931927;-0.00829322071723325;
17/07/2020;0.011379998667311868;0.009181793936063094;0.011387895375671394;0.004002384135875605;0.004946240046705406;0.011514101719410893;0.009897833879249088;0.009403207462197763;0.01244508497469212;0.00851535848416094;0.020611766192533354;0.004477557459959509;0.020076728281802066;0.012980567393516992;-0.0024912046565979096;0.0014885022014843447;;0.005206562213600073;0.003170403233539725;0.009648931624791754;0.012375809331756317;0.0072650628816890205;0.006780171869962011;0.004776573197005157;0.0053212858750304225;0.0055254215860250115;;;;;0.009472072112005847;0.008536766484631824;0.015142517330322718;0.014949841911932276;0.005142724406773952;0.00251411993957743;;0.0014616107139146168;0.004398395082853764;
18/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2020;0.023302634908358155;-0.000950813943329771;0.030583217190313886;0.01771237273686457;0.027034114381616414;0.0185532460301201;0.025010548803529098;0.015686628127982574;-0.0021512622763494704;0.024808884358740284;0.009099247730862804;0.02901072811476697;0.004732103481936225;0.0217281622209275;0.01755610258291414;0.018094178937602585;;0.0006213737846483974;-0.005006666375291642;0.013823895273071887;0.0357337738705705;0.027525988320427658;0.007002554421572151;0.004494904773094759;0.0037190761027308386;0.026973625048709877;;;;;0.02536270619607158;0.023945566268488296;0.01615115936261533;0.0065933471007526764;0.0004727073692591941;0.017702954629187143;;0.0038291143386789267;0.0154398938534868;
21/07/2020;-0.008146949279618766;0.007804677559693787;-0.00832078571374169;0.00029239151543378823;-0.0007109944888106537;-0.0009282992011469418;0.00781451559867862;0.011458526756048793;0.0071763795119417955;0.003707807212529265;-0.008729882824482128;-0.004606595200351491;0.001533772587390466;-0.005816104280889625;-0.002514214602691804;0.003400208150179735;;0.00475437222069081;0.009478319749917488;0.004506182306843969;-0.005403055404925296;0.0032375801180493354;0.009348786047479508;0.010375609432934495;0.010130752823523754;-0.0034928323156716064;;;;;-0.0053986480542635015;0.004409925693141677;-0.009762937437646361;-0.003464034942085055;0.006359845005469999;-0.0005889810856220715;;0.004626911155571756;0.003555660580315994;
22/07/2020;0.0034879066304093547;0.002054283408678839;0.019158812157785136;0.003851189607732748;-0.0011871442498191695;0.0063441098888619134;0.0005333253020818111;0.0013296930272815167;0.0015412564062212487;0.00010485465531629936;0.0025188709021931373;0.0010761674248456776;0.00804612983124801;0.004761281275869701;0.004406788471678042;-0.0007767052464232566;;0.003976353779999465;0.007005334407607582;0.00693448619142969;-0.0018861610395176918;-0.0022069058708409847;0.002966615133915448;0.008143294470529912;0.0031204192254558312;0.0028342452657486718;;;;;0.004300153147458385;-0.00034377770312863705;0.0023345217020887526;0.0008260826462270117;0.004614403400154684;0.0010915205863875584;;0.00948992921610279;0.0023560869726126504;
23/07/2020;-0.018799699249811924;-0.0030754687708589384;-0.0150601148088588;-0.0048047419170308935;-0.016010075170215392;-0.013018589191185462;-0.016612066543586455;-9.210021511263177e-05;0.00030231140123893535;-0.012984100247438624;-0.01358336660068071;-0.018330307815287272;-0.003497579538182764;-0.01699053307119675;-0.006496463112054806;-0.013461379735588764;;0.0007965885116423454;-1.9050015676846752e-05;-0.005889740110496524;-0.006257802239510452;-0.014378382253088837;-0.0034365857056610277;-0.009817999090211008;0.0009140350742707908;-0.01683490073696299;;;;;-0.014785549521463584;-0.01175852920946033;-0.01104782552863229;-0.004439821118412601;0.0012332073466585515;-0.006996451419066842;;-0.0024492225383150176;-0.007071780457287369;
24/07/2020;-0.01799996751425806;-0.01076405149893986;-0.004571263966751357;-0.023406059196821486;-0.010187103534888851;-0.014635109711351606;-0.01396181703859492;-0.0157551630108444;-0.009583391671475986;-0.003746204380584543;-0.023689870473401042;-0.008110840125794338;-0.010804080452163497;-0.01006844576039112;-0.006809331885471764;-0.007882106987200361;;-0.002525384778693219;-0.0063026086659150925;-0.007430935599489307;-0.018009761645263852;-0.012740381459600433;-0.008344229625304568;-0.020079232682071055;-0.011557892855775265;-0.007226389318114258;;;;;-0.008473156222010196;-0.004109531283694807;-0.02334571370606443;-0.013217740433427001;-0.002881238426695002;-0.015170041497054377;;-0.006777922509294609;-0.01711330682386936;
25/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2020;0.02210116231778596;0.002896817963637259;0.020795627917504188;0.014898601301415182;0.01613900393979192;0.01685671789786814;0.01610681394867548;0.012269965930760279;0.009511769032732568;0.021811094968052367;0.020477345327507217;0.02000210293035258;0.010079636062697872;0.023522764432391263;0.015542802337539598;0.0140069486608648;;0.019026704321060926;0.006517836376832735;0.021193741679636727;0.018406654654214236;0.01722488264670695;0.020198529960553737;0.0064856116970107595;0.017280585874724676;0.019792585770434617;;;;;0.022614972953245608;0.020366699825748746;0.020167347577793666;0.0117390699350988;0.011722072993759576;0.013575521113706544;;0.018182231856273122;0.01850093649631897;
28/07/2020;-0.012539874287117714;-0.0006661165550757358;-0.020030964732569927;-0.012189860910249475;-0.006068342419940517;-0.005124640808323967;-0.002766772003857047;-0.014139803442861528;-0.0059121813934213275;-0.01094069990819056;-0.008452360138487387;-0.012413765760050731;-0.006711574030918408;-0.013462884954564458;-0.007998622729271009;-0.0022454156097966253;;-0.0011140036553081638;-0.007963065424798287;-0.010527151319118513;-0.005720613446118918;-0.004166016225781805;-0.004197081280854856;0.0027116821123214087;-0.004271949031408782;-0.009929796562452464;;;;;-0.013929403713752168;-0.010536860203533026;-0.009976951550788024;0.0014721907393656412;0.0020800676294240685;0.0019489295031326042;;-0.0032724708795416704;-0.0011231724352408453;
29/07/2020;0.005855496300066777;0.015017689772639285;0.03572380382288658;0.002922200653730214;0.013295031267128915;0.010421988884602156;0.0012228762099517232;0.003803041204237655;0.009169536501203052;0.026557950767913435;0.0009465702534094176;0.018306709649964434;0.01655149931591087;0.01571890358262486;0.009738464704263547;0.011488667982300242;;0.00822725470580436;0.013559287110463404;0.005288379047478947;0.03382061748075302;0.015961902721717377;0.007733655858096302;0.003233006951032038;0.006387115823269854;0.011840150558109776;;;;;0.018414511169486128;0.026467091882625426;0.0028417006417380607;0.003545854470524983;0.011960090115199369;0.0059429668010863934;;0.011143278813952993;0.0019948711190850865;
30/07/2020;0.004839992716050522;-0.011535739357600737;0.0077630123778402275;-0.006927151617351998;0.0006277984411646829;-0.002698588787698985;0.010747019533197353;0.004767216754109205;-0.008115918673989446;-0.0013469433082931989;0.008198839662447296;0.0009225346837559564;-0.00405228123026077;0.0027591905981138153;-0.006740498481377536;0.0014173485596510234;;-0.011887415916717985;-0.017473482436145087;-0.002975793004503528;-0.0014884759509030052;-0.00023693336096631342;0.0017813784858891225;0.0005647940066330988;-0.010147433194966906;0.0010194762267988235;;;;;0.0027179398579982674;-0.0020641210812816007;0.012925127782809891;-0.004382602696538496;-0.009711958512670697;-0.006511803080610785;;-0.011812930419720891;-0.006502064361412595;
31/07/2020;0.00034289038953113716;-0.008761870110969575;0.0024872322760074897;-0.004576005184628529;0.010871066390450896;-0.0042321581937272154;0.00420920386510112;-0.005511969934344353;0.0029021141441022188;0.007941776390065396;-0.0088378772145045;0.010469389443168676;-0.004829833736632736;-0.00046917042100998684;-0.016278697531157873;0.010109727769223642;;-0.010268109231360003;-0.010140802205404666;-0.010336868070149281;0.003582930459479309;0.006931447671720875;-0.005286117422557893;-0.007337414809118955;-0.005491304666416964;0.0063414628199028105;;;;;0.0014244811954281825;0.007786186201414503;-0.008018527975896542;-0.006686385597613791;-0.001329301723099054;-0.008968809219094372;;-0.009096192886232061;-0.008807884903247057;
01/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2020;0.016859752507509672;0.005251763862960821;0.01350096549247627;0.01282776857448903;0.013904286048871844;0.014896292293623664;0.01879042635972928;0.012224304299129927;0.01523008552234918;0.017107755598148807;0.02699969545842478;0.015432231105359434;0.011015461845420777;0.017032535033057017;0.016893602531998553;0.009306997211542758;;0.007170064841043394;0.006331898743966997;0.010359470131579711;0.010473511464603383;0.015912777171315534;0.005310821951307023;0.012658091683716158;0.0020415822747950085;0.013557275460527743;;;;;0.0146302491427767;0.016662990441634846;0.02378367157307004;0.012672669428922666;0.0023648739599851916;0.010434181314576216;;0.005913223896991463;0.004930039239518632;
04/08/2020;0.005577684386609401;-0.0004995023233430208;0.021990935173276653;0.014551464662000102;0.006129158934635166;0.0013464324659168846;0.005298471303183539;0.021128197244207125;0.0071473961531827316;0.00874166565243142;-0.005023111245417126;0.005193857965451133;-0.005726532611172773;0.0034224260426664516;0.01915947406431311;0.006237658689256025;;0.0023174053078349782;0.0024624216573012154;0.0030838686654374933;-0.0022661955820565435;0.0077145325331763786;0.007737500429561777;0.0015742835738829905;0.004255075577785827;0.005634698458765269;;;;;0.003709062249473074;0.008807573266940318;-0.004650467809566572;-0.004249246977202385;0.0027238717347261954;0.009203573653345391;;0.008851779136324801;0.015724395379528116;
05/08/2020;0.006605556257491801;0.011165510685851046;0.021158782869041264;0.01651011667139358;0.011315022155555613;0.011186437211775351;0.02143109873243233;0.025867731019305874;0.012100215895968299;0.015423965870001072;-0.0011652699955371907;0.009661909544668086;0.00796871037590472;0.009883071662460942;0.014029302475010458;0.009753337891276456;;0.011600928679455882;0.013025247400869867;0.009859319611634084;0.009305752958380757;0.013608133668214726;0.006901121591062517;0.02601369944823174;0.010206354342315135;0.005671669939317315;;;;;0.008588948873540057;0.014503300594847238;-0.003660009064225235;0.002509643409743215;0.006928032538246545;0.009364248099044936;;0.01640324600944536;0.01219158429828952;
06/08/2020;0.00276096337751822;-0.0065926713252758016;0.008005142385473205;-0.004102682337119461;0.009633320847096586;0.0012235693844738515;0.0103127195009935;-0.00650196428778877;-0.012185401990938238;0.0028552895189623956;-0.007068036835703887;0.008438515335706134;-0.010450635263152867;0.002427322031382699;-0.0006336552222158163;0.0080077643118286;;-0.004562986672809342;0.0002475830897867569;0.0018102710797261194;-0.008894916480188234;0.004933967216888977;0.0012889516062090354;0.002682248025708477;-0.0030145367581073433;0.005874095789128178;;;;;0.0037775515407678434;0.003382299763047285;-0.007539419583429904;-0.00972829462459256;-0.0014377093694539491;-0.0031429891447588665;;-0.005233469292942552;-0.0026694241501637067;
07/08/2020;-0.016662432620935717;0.007298319728084206;-0.009898589959773925;0.0020777325359962627;-0.01849068907235492;-0.009125156546681178;-0.02562559124552555;0.006320123584781693;0.005366291076511337;-0.016038452768607228;-0.013006560047663951;-0.01809357348076237;-0.0020486392928038754;-0.017537879558258248;-0.010842374627192418;-0.01211254482114418;;0.006885611468115664;0.00640972731889728;-0.008219959927216114;-0.020594570087038;-0.018588029233060317;-0.002945319588066469;0.0007857754093718519;0.0037428708388149725;-0.016345151699473547;;;;;-0.018134878632012345;-0.015173607635975216;-0.014748683990971399;0.0010027710793195253;0.009356588387789598;0.00044746227218353345;;0.005587325764357359;0.0025999837429462615;
08/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2020;-0.008356835121723997;0.000934383058060909;-0.01901584811262032;-0.0013301799528721834;-0.012420629011504335;-0.008577238465576455;-0.017244565220705565;0.003845197804322333;0.0029338469137995473;-0.014843271107424779;-0.007836912851545108;-0.010951526032316005;-0.008980583713444384;-0.010844048897585182;0.0060714251158651604;-0.006859040776028499;;0.0072576939719970115;0.008304789017112494;-0.0008980096328929862;-0.01971197216125201;-0.012856236507664605;0.00090995260663503;0.010231341219868215;0.0066890304165839855;-0.005938821576935299;;;;;-0.012752110807230058;-0.014861184241128058;-0.012883985040069011;-0.005703490839000732;0.0018071598868908362;0.00032938592853986817;;0.007011673489678141;0.00164811369322074;
11/08/2020;-0.013872224524838682;0.002179394227959845;-0.01742856230552979;0.0015073399429543844;-0.0113667117726658;-0.007577081641255519;-0.0030847304909878233;0.0002459110177812682;-0.008892560995586196;-0.010681105576589427;-0.017020851127649953;-0.013679742626186191;-0.007222875901005517;-0.014498510343880638;0.0019324536812190254;-0.009805149120763676;;0.005717289834003986;0.008316900280274186;0.001999950249993747;-0.018185687945775967;-0.009388742830433321;0.00036484635582287355;0.007172150985535041;0.0031447252129673782;-0.012722479157036505;;;;;-0.012900222402780236;-0.010847288910909678;-0.012938863312570204;-0.002586220555131517;-0.0034174107892330427;-0.004888930070429185;;0.003247775177019512;-0.0008275910069604272;
12/08/2020;0.022086242019675885;0.01260594333660156;0.01298981103014829;0.02053947367837687;0.015423722185288043;0.010924065057495155;0.0005633311858276908;0.006803003701985942;0.0033339903414227245;0.015673383279932868;0.011045416328063183;0.018396043558447973;0.016736964240362875;0.015025676331692803;0.020289722917290278;0.01604819803720692;;0.013218398248224518;0.004673097978812161;0.012478326087088397;0.0024557029891350375;0.013407932348676533;0.010886259941592842;0.0027098614985792127;0.014008947723444118;0.01710427448631995;;;;;0.01628614771454788;0.015498638612259487;0.01404440419798983;0.01828326764124743;0.016371187166717916;0.019049593857937513;;0.011961313391263542;0.01791840723027177;
13/08/2020;0.011264115979789564;-0.002008249105351714;0.007658180384949944;0.0076551393110021685;0.004274919700832612;0.0037967095184172975;0.008305856590063509;0.013539570323483557;0.0053764278614828595;0.0016739436974273587;0.008580863737382267;0.0010458360728856442;0.003981897793058803;0.006193195393410773;-8.525780785123384e-05;0.00367911055130764;;-0.0014950192065769875;-0.0039173501949226275;0.005255323160146496;0.008827080074122858;0.0029676125881649617;-0.001702067255971953;0.0034275901080389848;-0.0019855793671982253;0.0014890770434820766;;;;;0.005943271775694365;0.001425075680975624;0.010147610488893111;-0.001123929819556891;0.00016618126099014042;0.003343745435613995;;0.0007101778070577004;0.006282328029293342;
14/08/2020;-0.006557805210274008;-0.0037026141253518607;-0.0045902026383219325;-0.0051448815412958;-0.0032289733245386915;-0.004425501505793398;-0.010689357102268022;-0.007246532626902414;0.001516678761349495;-0.002364919649231681;-0.011154394692496815;-0.0025235163298778047;-0.009185948377214129;-0.0061883442384481025;0.0003345919242798835;-0.002282007886192497;;-0.001300122339353466;0.002136986634620029;-0.0040814623017604345;-0.00903262232174478;-0.0036644989750371434;-0.0025008409645517664;-0.001474559373640201;-0.007309182426982997;-0.003914914633830684;;;;;-0.005732483480151183;-0.002305730291152715;-0.011610219239101065;-0.006613585145625384;-0.00179665925543206;-0.003303524464715585;;-0.007058021729101587;-0.004948898530637524;
15/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/08/2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/08/2020;0.022949221491002376;0.0036920657050422633;0.022780189969153243;0.016889079085287674;0.012065158008941194;0.014550637551719304;0.011037478031689307;0.011219604727806339;0.00865353207477518;0.016173340374547412;0.02308305230709795;0.012483923386755209;0.009684693556010749;0.020550246652336273;0.020305699445315822;0.008148569884949228;;0.00773732797850483;-0.0018759076662124756;0.01018995894735866;0.01053786824598705;0.013663887420140191;0.006780220287865765;-0.0028189905283453344;0.003356637636749256;0.011613762812766609;;;;;0.020806177474073935;0.015344030504833604;0.02551710313436683;0.010631949173405538;0.0013282648812077053;0.01535140766601441;;0.0072212594761459385;0.014113848387423479;
