DATE;MSCI ACWI IMI Consumer Discretionary Index;MSCI ACWI IMI Consumer Staples Index;MSCI ACWI IMI Energy Index;MSCI ACWI IMI Financials Index;MSCI ACWI IMI Healthcare Index;MSCI ACWI IMI Industrials Index;MSCI ACWI IMI Information Technology Index;MSCI ACWI IMI Materials Index;MSCI ACWI IMI Real Estate Index;MSCI ACWI IMI Communication Services Index;MSCI ACWI IMI Utilities Index
30/07/2020;-0.003049270203974757;-0.004473563119916895;-0.030396665708537;-0.018786681841643952;-0.005266131510291192;-0.009805096620157399;0.003812321542703823;-0.015190190229269108;-0.007389413950070434;-0.0006914832315316313;-0.007025997801117431
31/07/2020;-0.0010329367229035885;-0.006593406593406633;-0.011293361922373474;-0.005438734320571074;-0.007429718875502021;-0.011681854354353394;0.01795004181933442;-0.003538115529175139;-0.0013264235918316611;0.0032291546534425996;0.002334645778681242
01/08/2020;;;;;;;;;;;
02/08/2020;;;;;;;;;;;
03/08/2020;0.006058039237780261;-0.0015432413046435787;0.0013682851364881015;0.0007507067185578037;0.011669095496535812;0.008631963794139589;0.018585491364205252;0.004465933416992611;-0.011480051480051457;0.0045982296815725125;-0.004386692197291903
04/08/2020;0.012141784711795795;0.008299423874944683;0.026970332634102628;0.004525214944365116;-0.004132782295693998;0.0067287168191382555;0.0037052499739066735;0.010251699430461279;0.015175502551817453;0.006247343840983242;0.0056278578965880555
05/08/2020;0.014092228313447275;0.0016948540180772675;0.018529325941056315;0.011458958357949694;0.004518072289156483;0.017454404374085825;0.0055633546508605395;0.023095948206881513;7.181917982501772e-05;0.00481214041394891;-0.005500201947449736
06/08/2020;0.0016669167747635828;-0.005003206133059766;-0.006924652653261941;-0.0017281162590695562;-0.00656338497417948;0.0014178062608437947;0.011148835600223162;-0.003164492333470837;-0.0013747255678437653;0.013033125425273967;-0.0003603752593034945
07/08/2020;-0.009048156937178621;-0.0012446432093669762;-0.006206320347899072;0.006377721467944132;0.0005413667537087468;0.007623109790207214;-0.014705332047416156;-0.006676115339671737;0.006615985206492763;-0.005138032771006773;0.009786284026234732
08/08/2020;;;;;;;;;;;
09/08/2020;;;;;;;;;;;
10/08/2020;0.0014417531718568296;0.0030032060266986646;0.019378719698069334;0.0077312197743770765;-0.004055775289937524;0.013006252034323373;-0.004536050457415278;0.005427944929724249;0.00031637818419328196;-0.006289308176100666;0.0005769371955790546
11/08/2020;0.0034330323603336604;-0.0008009290777302281;0.010252758988963868;0.016266573419652094;-0.002052973445966563;0.01317863928528112;-0.013094967970854392;-0.00023515416113420782;-0.0036831097281028553;-0.006781193490054392;-0.009484610161014987
12/08/2020;0.018109934957275774;0.012624744499218526;0.010532722703336325;0.005028995035600816;0.01386186514338548;0.00678723123488155;0.017691567605084002;0.006633777966715725;0.010260716406905996;0.010814630188778656;0.015380618669368629
13/08/2020;0.0028024284492881484;0.0009345673535725408;-0.012071046763939558;-0.005301088831148475;4.19232782493654e-05;-0.0005125661493699248;0.003113816318022376;0.0014179593379653453;-0.006710184884852306;0.002721548315767618;-0.0026673718310912613
14/08/2020;-0.0018412347191162992;-0.0019610279241303345;-0.0017608188063461684;-0.0007299147489117327;-0.003696980952105525;-0.002389394226800801;-0.002446789343218298;-0.003518920375814564;-0.0007857623936160331;-0.0024696498074254533;-0.00826986557187606
15/08/2020;;;;;;;;;;;
16/08/2020;;;;;;;;;;;
17/08/2020;0.013954070458669648;0.004717542120911744;-0.004460928048087575;-0.006455855647580888;0.007417566104726522;-0.0004372574953643596;0.007994601048642433;0.011371049849303726;0.0063625315318075705;0.00035401765958508033;-0.0009685867046370554
18/08/2020;0.011917500556580269;0.0038102583854697242;-0.0060933290857318675;-0.0029860774581371738;0.0012602812417086993;-0.0013909496878181547;0.00276777164367927;0.0008985363857955698;-0.0011974832555306982;0.010013501350135075;-0.0033557646259740927
19/08/2020;-0.004625446105657017;-0.0014939455889291188;-0.004530744336569835;0.0026736892586898646;-0.0018422943056668071;-0.0005155217681760602;-0.002803182913040276;-0.004176415165260542;-0.01313730669972167;-0.002871025008214059;-0.0024835343465883343
20/08/2020;-0.0022525125045689456;-0.007610971928998265;-0.021225580837448077;-0.014088857173703916;-0.005371736904367909;-0.009125806000747768;0.006398999887090644;-0.0128169939732746;0.004457988860175685;0.005161514670004154;-0.010810428884335624
21/08/2020;0.007015860816884583;-0.0011903640635996143;-0.006848765091707469;-0.0018393040476185343;-0.0012003820469294463;0.0015748038728223871;0.010117851417343263;-0.0029738496573671453;0.005063446833808184;-0.0006668889629877062;0.00011562269291468236
22/08/2020;;;;;;;;;;;
23/08/2020;;;;;;;;;;;
24/08/2020;0.013905406641661452;0.01023910933801073;0.024045392444965844;0.017233316433332254;-0.0007576368924425022;0.014900017126524133;0.007844321113767079;0.013900176893603207;0.0038141470180305228;0.015015015015015133;0.011724055417826305
25/08/2020;0.008312610661350977;-0.0024231370881515617;-0.010277374529087174;0.0034980133215141923;0.003411257148590366;0.001073837518341708;0.005833999344632609;-0.0046311911900736155;0.0014121710860511025;0.005733366842808783;-0.0066230412531170894
26/08/2020;0.01554342313314841;0.0021447693831953565;-0.009609036895767612;7.335010348366027e-05;0.0008115879866548891;0.002777917634065712;0.018761044802169502;0.010254230910735114;-0.003216021264292093;0.02678758456926659;-0.008615200244658233
27/08/2020;-0.004605643867150963;0.0022065211400473634;-0.0032587764775587162;0.004562635519875644;0.0019030112907124836;-0.0016891544434579065;-0.001605148133811945;-0.0075275245783804805;0.002982127590278125;-0.00781832229613803;-0.002795223200894661
28/08/2020;0.004393326921157538;0.0044770178860793165;0.010848565908753;0.00925358171464561;0.0012657983861449095;0.007625822502228961;0.007078949955756751;0.009883207886331053;0.008960373433456723;-0.00048564222542442587;0.004174748156804506
29/08/2020;;;;;;;;;;;
30/08/2020;;;;;;;;;;;
31/08/2020;0.0035412499449022534;-0.0032937032753364574;-0.013231402528667955;-0.011956791984751807;0.0031293507626158597;-0.0064486337747361126;0.00203590359894431;-0.0049136707826354506;-0.005762964154966427;-0.0073665144750804795;0.002683007395162884
01/09/2020;0.010135156869177294;-0.0006985607626637713;-0.0024793905578825368;-0.0001707378726370897;-0.006884681583476733;0.005425545446681378;0.020639388164695384;0.011822291836437104;-0.0028223155126194566;0.007787814181949732;-0.006495275118871513
02/09/2020;0.005164159031244055;0.01344212573414428;-0.00567630144148179;0.0038946520641852914;0.016197840287961555;0.010841385811925406;0.006650305209285707;0.008750040981349344;0.014141373153708869;0.01669752914977189;0.02017476937214865
03/09/2020;-0.0301343924649604;-0.010865994551061318;-0.005481183823365847;-0.009407313465805657;-0.023155132830436364;-0.017593098879679234;-0.04881672926644748;-0.014987887599009072;-0.008042412723817222;-0.025352557115589907;-0.009424910004840779
04/09/2020;-0.010382578687451658;-0.00912757263822555;-0.0074807314492973944;-0.0013276434329066054;-0.011952726295997753;-0.004818414956250571;-0.015998105171289276;-0.0036296094193469493;-0.010729483895690043;-0.019330453563714923;-0.01214335920532733
05/09/2020;;;;;;;;;;;
06/09/2020;;;;;;;;;;;
07/09/2020;0.0005255291709986847;0.0016695139560824583;0.004303209133619445;0.004105453957484645;0.004786927405008889;0.006774900337820602;0.0003799777079745739;0.007817296593974404;0.000754316935434557;-0.002142894761400444;0.006200879659672867
08/09/2020;-0.027034381057430848;-0.012278416044849754;-0.029411871796921406;-0.015511207793436028;-0.011970601791558214;-0.01289267345003997;-0.035293908442408144;-0.01018145702540219;-0.006885593220338975;-0.018624146706764075;-0.008823209073625448
09/09/2020;0.015681621134415246;0.013756963981904808;0.009063331847498265;0.006514560636015631;0.01355905161781414;0.011632055193658676;0.026230234887107885;0.01574472573591699;0.006389743589743609;0.006685284193500576;0.012423660854331891
10/09/2020;-0.008280416961398883;-0.005833099042496127;-0.012392883381238876;-0.007223905833108193;-0.010622896676936342;-0.005450304569338462;-0.015595576546532442;-0.0014050729207896373;-0.006970842717813389;-0.009938514360446089;-0.010860245784510003
11/09/2020;0.0011650723571253426;0.004129700316001969;-0.001474180668212802;0.0011538461538461743;0.005137383523108572;0.007176808346360527;-0.005950834156228842;0.006856503183376267;-0.003017272344748962;-0.0005642067253442987;0.0011557353366079429
12/09/2020;;;;;;;;;;;
13/09/2020;;;;;;;;;;;
14/09/2020;0.014186100701949257;0.004803347163754492;-2.909191161223676e-05;0.009382178016753905;0.012145599397135267;0.011562190227752813;0.01977690690941427;0.012314757150530858;0.015008492459725077;0.006265187659093902;0.0077986491097012224
15/09/2020;0.011776784635825635;0.00027539538909429536;0.000863829118894257;-0.006577583077248759;0.005405949902625865;0.0010598795078912149;0.008827136166815628;0.005362763308620197;0.010527063071103309;0.01257533775011556;0.004763178807342483
16/09/2020;-0.004331053575312676;-0.001375479667343358;0.017653981953707185;0.005162060882621205;0.0008015228934976219;0.006396138868873112;-0.010240902622484073;0.002212229731054332;0.006121977900663405;-0.00443262411347497;-0.0016631004275194199
17/09/2020;-0.013495094976153315;-0.005710909807010805;-0.003927081447677444;-0.009760813788271202;-0.0030700437147529614;-0.0012949540425098583;-0.009006956643654364;-0.0057753502877130785;-0.015381392704312135;-0.015205419654897707;-0.00799159916292811
18/09/2020;-0.006123950072523663;-0.005387205387205272;-0.010219882316506609;-0.002695417789757413;0.0030794979079498577;-0.004484056607275957;-0.009522907688466309;-0.002432923277250489;-0.013281463696319497;-0.008787606712752203;-0.009162191463808499
19/09/2020;;;;;;;;;;;
20/09/2020;;;;;;;;;;;
21/09/2020;-0.013147836722213691;-0.013732216312765964;-0.03337786755136961;-0.02885848415586868;-0.019688323822872014;-0.030282545723272502;0.004100207222116313;-0.0354330532199104;-0.024610361609067974;-0.013570532557874335;-0.013210588338452785
22/09/2020;0.010937257939581531;0.004764981424648671;-0.0018692014594269678;-0.007910977581886783;-0.002484937195765281;0.003094855305466183;0.012392095172868753;-0.0036036777717563598;0.004368375069736084;0.011329479768786179;0.002078132860503077
23/09/2020;-0.015107883276872807;-0.006508644263633177;-0.02635847526358468;-0.013024747019336794;-0.005698880698880764;-0.007286025712932456;-0.02417050631933898;-0.0152461278076526;-0.019839439926217773;-0.018175582990397867;-0.006944839852864458
24/09/2020;-0.005352419480317551;-0.0022509355317514154;-0.009854495851492291;-0.005655421773535706;-0.008582646868415221;-0.006193648797984568;-0.0010013922688413052;-0.005738985144019323;-0.0005987831870235762;-0.003259983700081491;0.0020576984534916324
25/09/2020;0.010856302599881178;0.0032466286886050923;-0.0014087146262706034;0.005777164314999907;0.0111666789423315;0.008221709957472227;0.01982995352767202;0.0032148467467942718;0.009393689751463177;0.008528234685883542;0.011299017797799293
26/09/2020;;;;;;;;;;;
27/09/2020;;;;;;;;;;;
28/09/2020;0.0208621029893378;0.012824675296819467;0.014256790956639133;0.02314720812182748;0.008765622324944242;0.01882095408590527;0.01786593340913564;0.013185306766878555;0.01754200010599391;0.012164022469103442;0.005923558631743452
29/09/2020;-0.0022121969026790405;-0.0036696247726488054;-0.0173051892255389;-0.008793582277242539;0.00025745709885625364;-0.000568029817032868;0.0002468589718896352;0.0020409032068999184;-0.00753125000000002;0.002931146600544478;0.0017386463882040895
30/09/2020;0.008270242330262578;0.0053976551607364046;-0.0033442573710754033;0.0048472719177866;0.008680326859613507;-0.005799041441647897;0.005826082531929073;8.48126766630927e-05;0.004229772138081565;0.0037688442211055097;0.004394278732722736
01/10/2020;0.011888405227780766;0.004153955039111559;-0.01866929978891704;0.0036306106973851954;-0.003019535957774893;-0.00031377938628064916;0.010200471081109644;-0.001077083258535831;0.01258361204013386;0.01008553334347277;0.011049324763486676
02/10/2020;-0.011386330442039957;-0.002620934723037588;-0.00034650034650026876;0.004490163263017523;-0.007935971903282558;0.00356603159421811;-0.01978363217469683;0.0003594148725874097;0.009268816316419654;-0.012842176410949693;0.007285714285714486
03/10/2020;;;;;;;;;;;
04/10/2020;;;;;;;;;;;
05/10/2020;0.014576399014941975;0.00812553960848427;0.022790294627383058;0.017281420297779966;0.018231960581215408;0.01637490128346522;0.0201829237136578;0.016365247418373162;0.009204148002699883;0.016660960858153606;0.00964402212452121
06/10/2020;-0.00847004279600565;-0.004542581766471721;0.0005461554515837133;0.0010815543180876823;-0.009828831238298903;-0.003947008480206363;-0.010542922969047231;-0.006115667420814579;-0.002746194848097967;-0.01055991733807082;0.005759235847731407
07/10/2020;0.01727021088306848;0.0037489845414609177;0.0023847850334104232;0.006808676198813375;0.00992639611047325;0.010750156936597699;0.015913276105582075;0.011325952939468814;0.0010567924317403173;0.006127311925564576;0.005726256983240404
08/10/2020;0.0032777812693537277;0.005214325717102469;0.025271433794739073;0.010399513975825128;0.007120887937951252;0.006131565569048115;0.006336567062803897;0.010269756972532035;0.010597370958737303;0.009772699944779126;0.012393213364736711
09/10/2020;0.011776798825257012;0.008298918387414181;-0.0019392438119564678;0.0010520275439938004;0.009759336099585143;0.0046299868817037005;0.014013202682957525;0.010194644687853135;-0.003214174509587326;0.0064869701375685354;0.0002539477879114683
10/10/2020;;;;;;;;;;;
11/10/2020;;;;;;;;;;;
12/10/2020;0.015935676758294357;0.008698704946169193;-0.0010736703006276446;0.009076144071844913;0.006706334856504153;0.004416621860357738;0.023147922058895216;0.0017231278216217896;0.005199568717943519;0.019446605178353067;0.008434478502365563
13/10/2020;0.0006571428571428219;-0.0023589465949957677;-0.011244315832988825;-0.01344442340465822;-0.006433073180289432;-0.007035521737467833;-0.003078611999427184;-0.008600818797949474;-0.009623577765525446;0.001962066710268334;-0.006323949408404758
14/10/2020;-0.007680666990263454;-0.0020116366554819723;0.0004206780534322892;-0.005176626892408377;-0.005241987149037437;0.003164967483250721;-0.005445517562636363;0.0026449743321671766;-0.009231236398603172;-0.004220885532741058;0.00246355984397477
15/10/2020;-0.0069820938876721085;-0.009019622355386326;-0.009383463876065722;-0.004931098875698362;-0.012592191410880287;-0.006341804231655818;-0.00657118786857614;-0.010313916865676776;4.086511447336476e-05;-0.01125314104665142;-0.009283910164516455
16/10/2020;-5.795253687255753e-05;0.0027996482248113133;-0.00719912654679126;0.004944735311227602;0.008539677458168556;0.005333677359017843;-0.0026410157007172876;0.00425105261503654;-0.007100023496480683;0.0002209944751380831;0.008544063942672054
17/10/2020;;;;;;;;;;;
18/10/2020;;;;;;;;;;;
19/10/2020;-0.008461560752267285;-0.006019857712453981;-0.00824900076537123;-0.0016401350699470749;-0.010208355028597198;-0.0035687232513728936;-0.011636663994363899;-0.003650233319117774;-0.0064820149806567974;-0.010715863897481229;-0.0032110405137664843
20/10/2020;0.005765291569927792;0.0007472078024225355;0.0031795458892594094;0.003189022033243128;-0.0011255319378552758;0.0036637099884303816;0.0014747812407827608;-0.00017476406850757968;0.0029928957560945157;0.004919892907733721;0.003906785469499648
21/10/2020;-0.0033418574915726703;-0.001336110346995838;-0.011931632673540457;0.0006743088334456953;-0.0053044136346919015;-0.0068011527377521835;-0.002233457687021552;0.0052161764938689886;-0.001135765247648473;0.012223580397822087;-0.0021847477299104857
22/10/2020;-0.0025273981729070426;-0.003208156554729877;0.017796211414397644;0.00933769734308825;0.00678481012658233;0.0002354290028897359;-0.005455697010773957;-0.0026431105237533043;-0.0048686699537940714;0.004332149676511291;0.0045159083133766665
23/10/2020;0.005700087693656895;0.0015009677291938617;0.0024977863131895937;0.007137488315272407;0.0019781398779589775;0.005626994818869949;-0.0009901165232773907;0.0009106716104787295;0.004653578477199443;0.008198513336248254;0.004233248736267276
24/10/2020;;;;;;;;;;;
25/10/2020;;;;;;;;;;;
26/10/2020;-0.01117458273199857;-0.009859988168014205;-0.027817827156305652;-0.015912104565258472;-0.008520917373733795;-0.01955429114135657;-0.020574374962828858;-0.016136567572847177;-0.009139973944870572;-0.017564783692941507;-0.003120124804992219
27/10/2020;0.00582010582010591;-0.0021509659430393215;-0.014394137660298185;-0.01581860446758288;-0.0038137023287208444;-0.013653204412023215;0.004069973203903257;-0.005878395127306228;-0.012469478473193277;0.008277232093587798;-0.0032659726474790892
28/10/2020;-0.02694488281021696;-0.02483127851490724;-0.035935563816604836;-0.024933645664662607;-0.027475691974116655;-0.02717218332272446;-0.036028097384123534;-0.03031917693763928;-0.0223797800061285;-0.026707530647985873;-0.030172708034678208
29/10/2020;0.008243489007084246;-0.005233873323801014;0.010650018362100626;-0.0018026092788966273;-0.007768410785201784;0.002855985402492489;0.01148297978363806;0.0022778206399940984;0.007727975270479109;0.018139156377810037;-0.0031421601904792463
30/10/2020;-0.024057335129092156;-0.006512887887775221;0.006049797214585498;-0.0008998131121511821;-0.006214233051293628;-0.003221596933365917;-0.024178506421045652;-0.001429566364869285;-0.006563988159080189;-0.011377443941234924;-0.00554571337828284
31/10/2020;;;;;;;;;;;
01/11/2020;;;;;;;;;;;
02/11/2020;0.010134310134310088;0.013345490716180455;0.01951748441311993;0.01827375475105077;0.015756376739913768;0.023810497893057305;0.0025964400508716053;0.02004258130827387;0.019239074106063153;0.003687150837988702;0.017898998508416752
03/11/2020;0.011422700350537756;0.017698541783692717;0.014357883541611379;0.02717470801908977;0.016520589872008915;0.025654345654345656;0.01834595992925579;0.022887577371527402;0.017308221935046535;0.011354781253478842;0.018142488312050828
04/11/2020;0.027454416292921727;0.0071942446043165645;0.003494975972040142;-0.0037170357931545777;0.042015944161220765;0.002781954008720662;0.03496811654310748;-0.005804953560371652;0.007736359850062541;0.028838745184369935;-0.004634632891242966
05/11/2020;0.0238164475979994;0.010542565664382272;0.007910566096505036;0.022178590145641976;0.00977447969042188;0.02408810513618788;0.03065505798259702;0.030722540992365068;0.014134713741049512;0.023279474280826933;0.016446960256252315
06/11/2020;0.004090095719601216;0.003909489396990949;-0.007698800215151908;-0.0011495250002180658;-3.252772988979168e-05;0.004111727974763834;0.005094871433035325;0.009888412017167381;-0.0015893877800531278;0.00010455876202428289;0.00040653160783240525
07/11/2020;;;;;;;;;;;
08/11/2020;;;;;;;;;;;
09/11/2020;-0.003790557551412957;0.0055070411454646185;0.10525398623333622;0.05928596325968032;0.001986123011544162;0.027739595214703233;-0.007269106436666822;0.011056474880990352;0.015766110515842573;0.0008363826450601693;0.016633075397453477
10/11/2020;-0.01684419836672826;0.015374383851028779;0.03776482440596009;0.019680079125869252;-0.0009330626292029906;0.0157025705144706;-0.018909764358992963;0.0058178638687112864;0.01901748040988554;-0.008043455552073711;0.011773340386904205
11/11/2020;0.008405303139713004;0.0078075119844889665;-0.0028936947913493446;0.001913142227479984;0.003639435887437509;-0.0015206372194062812;0.022875735823749903;-0.0030091276873182187;0.013802214269517697;-0.0014743049705138104;0.009617918313570412
12/11/2020;-0.003175508519654535;-0.0003372446990945044;-0.023582664851478193;-0.013853989766520447;-0.0013362776886995911;-0.006074077243785402;-0.006081520057708633;-0.009559818816918229;-0.012359845574864026;0.0021202186017672143;-0.012173325398139348
13/11/2020;0.007068762391885489;0.004144673911610949;0.01331870886869308;0.007201753811050722;0.008484433403058619;0.007834276352499293;0.006808083163305721;0.005318842599967683;0.010574821291427795;0.01210271521784892;0.006156159035774717
14/11/2020;;;;;;;;;;;
15/11/2020;;;;;;;;;;;
16/11/2020;0.010129255000427743;0.008813695379427822;0.04825691802501675;0.022781203452023592;0.000321615797767827;0.019123505976095502;0.012813356953915734;0.01675966936518476;0.007093027787521144;0.005199126546740213;0.006353044504045221
17/11/2020;0.0014604415833916647;-0.0025889721247595965;0.010120321336420868;0.004851996079781901;-0.007909204899848896;0.0018480346861894578;-0.0028273631244759875;-0.00022838035158858825;0.004237452110986302;-0.005062898787967297;-0.010333108734543383
18/11/2020;0.0019462935800519513;-0.005967727310361706;-0.009073613346992509;0.001395823227449698;-0.012282464270667953;-0.0024659628642027093;-0.00654116090318673;6.722873040306172e-05;-0.00841024257721433;-0.004990642545227718;-0.009198112265663513
19/11/2020;0.0035760946943303507;-0.0037020653106843437;-0.002060608652609206;-0.003915679300755377;-0.0017717698011678086;-9.602379991142591e-05;0.006701427481536051;-0.005937791928059568;-0.0021762574201634227;0.0011546030680347525;-0.007325054497719772
20/11/2020;0.003064257433622711;-0.0030969221946091354;4.713308314687311e-05;-0.0024142110281966;0.0012818827241649433;-0.001956599075062108;-0.005858704580233475;0.00473475375946103;-0.004099118835499657;0.0003131197161047323;0.0034904013961605303
21/11/2020;;;;;;;;;;;
22/11/2020;;;;;;;;;;;
23/11/2020;0.0074393108848864724;-0.005400037746045742;0.04616187594486241;0.00947029710837598;-0.004672261380809291;0.006210644989055018;0.0018858344817581083;0.003467215537013126;-0.005465175394001049;4.913924541575209e-06;-0.00191832838774527
24/11/2020;0.017154710131693795;0.004781736850223819;0.04454667737815809;0.026345664484541315;0.00214606800662622;0.014396174662983268;0.010479530640653583;0.020142110845217977;0.006085033177684988;0.016172787979966664;0.009795551240910827
25/11/2020;0.0027793951869321386;0.0026385298049722513;-0.008736877751439203;-0.0007484407484407488;-0.0018061876174453972;-0.004239182729130752;0.002465028750759325;-0.0006883897574255564;0.0033709841319472028;-0.0017455590923093956;0.003582686774405906
26/11/2020;0.0006394105339930212;0.001944505847035802;-0.0032112599070785747;-0.0008322237017310258;0.0027706313081336587;-0.00080667789001125;0.0027634838955594653;0.003750489416314705;-0.0009056471481853593;0.004482081578556031;-0.0007313685525545441
27/11/2020;0.003984109792696051;0.0004495052353665141;-0.00451053153927653;0.0004885171429589837;0.010492730741398646;0.0016312315263051493;0.0066996103772688324;0.004958386065637909;0.0008479862762679742;0.0054760580221615285;-0.0017443995581913375
28/11/2020;;;;;;;;;;;
29/11/2020;;;;;;;;;;;
30/11/2020;-0.016825204230753985;-0.005310257953616119;-0.044756592990428924;-0.01917069666710686;0.0022236183601547477;-0.010935198202058537;0.0036913025531078777;-0.009669892178393506;-0.010547023363166179;-0.009544789886577929;-0.013338642245669934
01/12/2020;0.01117943753570492;0.0062067622852737606;0.011865855940419463;0.01876243481553898;0.004871869823638342;0.004306595692084151;0.010821946166948796;0.017957376471230534;0.010659448818897566;0.01543503844095901;0.0052461662631155094
02/12/2020;-0.006134449771814721;-0.0038084508573378206;0.022276294359829266;0.007931543497270769;0.0058502214034067915;0.0008512523518235049;0.0005888743847440283;0.0019363107270572403;-0.007284555379176597;0.006311489373996351;0.0046410254659771735
03/12/2020;0.009606357620929625;0.004045332545362337;0.009340582740833579;0.0036755493938252573;-0.00015914993356268284;0.0045219602565703815;0.001309912331238719;0.00756940234694172;0.007475351939961745;0.002364741160330178;-0.0034192046316086763
